t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
534.0,0.002196821620954693,0.0019695875423874024,0.001631050242693691,0.001536716444604,4.161343458766444e-05,7.131319568095453e-07,0.00010550521053466644,1.3798274141059441e-05,0.00393337707418305,0.002572134292499126,0.0017152508635300799,0.0010008889936142518
535.0,0.0021958989246171298,0.0020114467298057116,0.0016960098403988853,0.0016149121928913795,4.197362028825813e-05,9.618989184872927e-07,0.00010960139590394097,1.4295808064414533e-05,0.004001510160919956,0.002692653593199937,0.0017210487229323815,0.001042051633539863
536.0,0.0021926153601185524,0.0020606196658973465,0.0017610089470915709,0.0016876848214141815,4.228310098349318e-05,1.2438348083887406e-06,0.00011373038421985165,1.5042108949447821e-05,0.0040673546914299745,0.0028153454586994087,0.0017248413236836003,0.001089980734823109
537.0,0.002187146743101047,0.002097370838369206,0.0018259776112049277,0.0017694628139497126,4.254342126560672e-05,1.2935882007242904e-06,0.00011788728311627254,1.560598072925098e-05,0.004131011637422247,0.0029344384954865937,0.0017267336341062996,0.0011255544103430273
538.0,0.0021797179065664823,0.00213156800336784,0.0018908510071415545,0.001828835195470127,4.275664797892754e-05,1.4926017700664889e-06,0.00012206736999622143,1.5921085547375945e-05,0.004192636283704258,0.0030283231468237887,0.0017268563357363657,0.0011585409094614966
539.0,0.0021705847652166484,0.002134354193338631,0.001955570709805905,0.0018864993771870314,4.2925314939759676e-05,1.8242910523034866e-06,0.0001262661492596083,1.6319112686060452e-05,0.004252421624282162,0.0030891715456501656,0.0017253617771336746,0.001158142882322812
540.0,0.0021600115825364903,0.002141319668265608,0.0020200853996102004,0.0019660052981392423,4.305230006275169e-05,2.139395870428634e-06,0.00013047939405518691,1.7214673748100484e-05,0.004310576376201878,0.003176538502591378,0.0017224162821857134,0.0011625045963842289
541.0,0.0021482570571876255,0.0021357804572522503,0.0020843510780634037,0.002089128359705608,4.314070641978582e-05,2.4545006885537816e-06,0.00013470317503237403,1.8359001771817846e-05,0.004367311310283404,0.003295266681168113,0.0017181926557535143,0.0011552074321750146
542.0,0.002135569011593597,0.002164305735524632,0.0021483305637491016,0.0021797624560768725,4.3193756928328086e-05,2.753021042567079e-06,0.00013893386218680797,1.9271147297969787e-05,0.004422833437529507,0.0034153382013379086,0.0017128640264449074,0.0011823064465337776
543.0,0.0021221795134071736,0.0021802268210720076,0.002211993663229126,0.0022827685626755773,4.321473256823819e-05,2.6700987220078294e-06,0.0001431681506290117,2.0083786039450276e-05,0.004477341327265311,0.0035350780322254693,0.0017066000191837925,0.0011972324642344425
544.0,0.0021083021215708127,0.002212715786267122,0.002275316633381899,0.002373352905654491,4.320690706276159e-05,2.8525278272381785e-06,0.00014740305568861214,2.0830086924483564e-05,0.0045310218106413246,0.0036588976412845337,0.0016995635907569257,0.00122885903729574
545.0,0.0021090246501669742,0.002237874418324798,0.00233836034929125,0.00244602602739262,4.317311600330869e-05,2.952034611909278e-06,0.00015163588566172723,2.1211529599056162e-05,0.004599020885119951,0.003757110837754915,0.0016921139519172758,0.0012533542907889423
546.0,0.0021280474111776584,0.002248107032681809,0.0024015040170667096,0.002504154574104661,4.311113669697226e-05,3.167632645363325e-06,0.00015586406910963194,2.194124601997754e-05,0.004685415497354,0.0038262017152448785,0.0016850843184128541,0.0012607012083904919
547.0,0.0021431367303643063,0.002244292605936084,0.0024648478990060988,0.0026077743058754987,4.301518322905075e-05,3.4827374634884735e-06,0.00016008455185682508,2.2936313866688592e-05,0.004768069181227231,0.003927002088116707,0.0016781247903660242,0.0012547805547025613
548.0,0.0021500698984064834,0.002250909807116712,0.002528266011759672,0.0027252088962515103,4.288320236361536e-05,3.3998151429292232e-06,0.0001642938637814189,2.3914797249287734e-05,0.004842629773947575,0.0040520323630559435,0.0016705665980992197,0.001261696276237203
549.0,0.0021507297275594663,0.002273016897777808,0.0025916194274691632,0.0028220455822005885,4.271705871518289e-05,3.466152999376624e-06,0.00016848854318851652,2.4627929206097205e-05,0.004910837698217146,0.004171689271622939,0.0016620844599658938,0.0012831399883338245
550.0,0.002147212317833929,0.0022906130142004806,0.0026548039678621895,0.0029334434276398896,4.252046703835201e-05,3.5988287122714225e-06,0.00017266541638302568,2.5374230091130493e-05,0.004974681702079145,0.004301429534369933,0.0016526386463847139,0.0012996912835174508
551.0,0.002140786398361677,0.0023123386621870037,0.0027177452474427192,0.0030245584734703984,4.229758289166698e-05,3.5988287122714225e-06,0.00017682170107122486,2.6269791153170526e-05,0.005035353346875621,0.004415165789248998,0.0016423240030950948,0.0013214666848963097
552.0,0.002132170565168833,0.002339188909584089,0.0027803872587690254,0.0030958385002231303,4.205230924492933e-05,3.831011209837321e-06,0.00018095501488917337,2.6883416325308978e-05,0.005093512838827032,0.004513909688570961,0.0016312699309392585,0.0013477198915853679
553.0,0.002121796665991783,0.002344927134166789,0.0028426850524080004,0.003159755024910199,4.1788132628901636e-05,4.212453884409868e-06,0.0001850633103672634,2.7762392923236668e-05,0.005149545028767047,0.0045844434144386575,0.0016196030595100673,0.001350904108694843
554.0,0.0021099527163374143,0.0022874122126268935,0.002904602753492882,0.0033071079885439864,4.1507957800646535e-05,4.146116027962469e-06,0.00018914490937594914,2.900622773162548e-05,0.005203700379206246,0.004675525291340937,0.0016074294270152002,0.0012936545385807373
555.0,0.002096865015188279,0.002265072939468232,0.002966109837346243,0.003436035612549501,4.1214298754420605e-05,4.079778171515068e-06,0.00019319837349628463,3.0150555755343277e-05,0.005256173226030806,0.0047832579702115074,0.0015948389045810853,0.001271729877024872
556.0,0.0020827202294526324,0.0022703799679840236,0.003027180297485229,0.003541711817870205,4.090932304470463e-05,4.328545133192817e-06,0.00019722247654817068,3.117879253027771e-05,0.005307123003486033,0.004895269440822941,0.0015819068489057678,0.0012772193346458943
557.0,0.0020676766891675902,0.0022724861949262286,0.0030877928101755024,0.0036502405510181607,4.059483072766307e-05,4.3451295973046665e-06,0.00020121621711468546,3.214069144876538e-05,0.005356685716457778,0.005006866299831589,0.0015686942125095517,0.0012799889401525731
558.0,0.002051871992871983,0.0022727183774237944,0.0031479300066080502,0.0037511735996028778,4.0272320613151754e-05,4.560727630758715e-06,0.00020517878206402596,3.3069421439028794e-05,0.005404980781544059,0.005108960260904127,0.0015552508495330145,0.0012793421460522108
559.0,0.0020354378962696663,0.002267129413018101,0.003207576089246945,0.0038440797675574623,3.994320311961653e-05,4.610481023094265e-06,0.00020910943042473355,3.388206018050928e-05,0.005452123415941345,0.005197090103194496,0.0015416233729171082,0.0012735044146848398
560.0,0.0020184973732315847,0.0022558188084938193,0.0032667175768492885,0.003910036181330276,3.960875603249271e-05,4.577312094870565e-06,0.00021300752586544434,3.47444523143255e-05,0.005498222475946318,0.005252598304576861,0.0015278542116750576,0.0012608007151751629
561.0,0.002001135708613693,0.0022187857001320587,0.0033253450879112776,0.0040240875410274685,3.926997002783857e-05,4.461220846087616e-06,0.00021687261358649897,3.592194926626711e-05,0.00554335341011147,0.005330794052864241,0.0015139768138819978,0.0012238007757416256
562.0,0.0019834566266636175,0.002182200372301318,0.003383450955200406,0.004157725152840755,3.8927748651445804e-05,4.477805310199465e-06,0.00022070432333342683,3.706627728998447e-05,0.005587611905197449,0.0054289906648705005,0.0015000216439186344,0.0011883929448628264
563.0,0.001965542798942904,0.0021546204084833117,0.0034410294242421683,0.004275839706245357,3.858291376701926e-05,4.378298525528367e-06,0.00022450235864237704,3.8044760672583614e-05,0.005631074581827449,0.005520503737839688,0.001486017772645645,0.0011609954101500504
564.0,0.0019474711334250263,0.002130921209267478,0.0034980765004630297,0.004391665603602518,3.823622920213333e-05,4.212453884409868e-06,0.00022826649544413523,3.907299744751848e-05,0.005673814129332191,0.005613658672755942,0.001471992891374807,0.0011385566302067173
565.0,0.0019292928696254387,0.0021166088167389515,0.003554590192228789,0.004491122634881273,3.788820529391495e-05,4.195869420298017e-06,0.00023199660967286056,4.001831190189381e-05,0.005715879671527088,0.005699748625960566,0.0014579658497743235,0.0011250402919555599
566.0,0.0019110981193144962,0.0021117661532182915,0.0036105693723379596,0.004572751367239808,3.753974645457529e-05,4.394882989640216e-06,0.00023569257399662635,4.058218368169697e-05,0.005757360065649082,0.005777098566578223,0.001443971023163139,0.001120064952722005
567.0,0.0018928992123723428,0.0020880503695383463,0.0036660147887089783,0.004642173934012006,3.7190983741464457e-05,4.461220846087616e-06,0.0002393544055282051,4.117922438972351e-05,0.005798268406609526,0.005823402390378513,0.00143001368042072,0.0010948399828078813
568.0,0.0018747658067268522,0.0020289433394437132,0.003720927676486257,0.004766573999314988,3.684263171503942e-05,4.311960669080968e-06,0.00024298208650656717,4.23733058057766e-05,0.005838675569719676,0.005889889507002921,0.0014161216749010626,0.0010364626691341697
569.0,0.0018567516352102898,0.001965043399220756,0.0037753100774151967,0.004909299897461569,3.6495254063255916e-05,4.079778171515068e-06,0.00024657564588441563,4.3583971685941594e-05,0.005878637358509902,0.005969926130806699,0.0014023171781453194,0.0009734085365809164
570.0,0.001838885932362734,0.0019294697237008378,0.0038291664361414734,0.005028591947818115,3.614919365922222e-05,3.93051799450842e-06,0.0002501352293417286,4.469513078143557e-05,0.005918187597845936,0.0060547556647388145,0.0013886143603235065,0.0009398084122903084
571.0,0.0018212058175518188,0.0018951232985251966,0.0038825007808556923,0.005137203603286608,3.5804865735590616e-05,3.831011209837321e-06,0.0002536609605545602,4.578970541281764e-05,0.005957367558962072,0.006130115469663064,0.0013750300105380725,0.0009060424433585821
572.0,0.0018037393213252012,0.0018747078232035095,0.003935319232826765,0.005232663778714425,3.546260794682583e-05,3.731504425166221e-06,0.000257153058903977,4.663551308252195e-05,0.005996211613055943,0.006206005977438894,0.001361578096552334,0.0008862405932090334
573.0,0.0017865324721197868,0.001882933717402987,0.003987631886631333,0.005287624692781087,3.5122991790468186e-05,3.913933530396571e-06,0.0002606118894922519,4.706670914943027e-05,0.006034776248243371,0.0062696239817719435,0.0013482817305346163,0.0008947650077625243
