t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
278.0,0.012809138214617677,0.013090250199195998,0.010562055818594774,0.008597386195582974,9.455843580364697e-05,6.157811524729857e-05,0.00034413413213771636,0.0003175593188137014,0.02371532816535017,0.021780293795771878,0.008720544716275761,0.012264808251421006
279.0,0.012799397465785426,0.013197435590750884,0.010920541305622812,0.00882363145499683,9.386354599411254e-05,6.142885507029192e-05,0.00035280190338277513,0.0003265315138982121,0.024072740674791013,0.022122696641825132,0.008767392740735397,0.012379108378079876
280.0,0.012777107492337592,0.01307636900273438,0.011279421081711,0.009205140467425824,9.31258374247174e-05,6.127959489328528e-05,0.0003614037713228063,0.00033767627378137525,0.0244179323453714,0.022394283826120784,0.008805388070614283,0.012253083035293929
281.0,0.012742924984957714,0.012934969861716748,0.01163834506825571,0.009654380431287614,9.23480523671249e-05,5.9936253300225436e-05,0.00036993589370922815,0.00035069507810917737,0.02475120594692265,0.022715143453292744,0.00883474368106611,0.012119262994375412
282.0,0.012697490985679105,0.012624591615863478,0.011996980997688877,0.010296862570980678,9.153275062296392e-05,5.9156783486968494e-05,0.00037839472892590054,0.0003620388515616827,0.02507286671229388,0.02305859112058504,0.00885569104221729,0.011815584872023329
283.0,0.012641434179491455,0.012603894204651888,0.012355007830309806,0.010686166281542241,9.068239805665521e-05,5.884167866884334e-05,0.0003867769121659972,0.00037850722442474966,0.02538321892196726,0.023443665792798087,0.00886847149674477,0.011806513170154147
284.0,0.012575360201679016,0.012566081626476872,0.012712121131022843,0.011110330535666913,8.979933642162988e-05,5.834414474548785e-05,0.0003950793328125477,0.0003920069782117954,0.025682560665514408,0.023843517222534784,0.008873340306967653,0.011778684439374463
285.0,0.012499846220648462,0.012507488714769706,0.013068030096548158,0.011507080670614699,8.888583608209603e-05,5.7514921539895356e-05,0.00040329907448574497,0.00040298589345384,0.025971175391682363,0.024192653361017447,0.008870562544839622,0.011738201762477437
286.0,0.012415496796690116,0.01252634525046488,0.013422456253313203,0.01179210127084095,8.794405295143001e-05,5.647010030084881e-05,0.0004114334182710389,0.0004123395312129233,0.026249386468274356,0.024505884134697953,0.008860412206849898,0.011754238939273597
287.0,0.012322852585904102,0.012418761831771308,0.013775145814149292,0.012117786977069459,8.69760028500135e-05,5.527601888479562e-05,0.0004194799327226311,0.0004210961282639801,0.026517478332776026,0.02473274301928395,0.008843158439935168,0.011645643868269204
288.0,0.01222244872261591,0.012231456894092076,0.014125854810089093,0.012540641058529294,8.598365399000799e-05,5.4662393712657175e-05,0.00042743633289940233,0.0004316106785108929,0.026775739865604404,0.024978806713311465,0.008819078150970253,0.011466299473363658
289.0,0.012114842232503534,0.011783510518431012,0.01447433477447699,0.013191846626345191,8.496904714532915e-05,5.424778210986093e-05,0.0004353003385633431,0.00043988632610270605,0.02702447734554387,0.02519034155305811,0.008788469914382155,0.011025865859945262
290.0,0.012000530501743366,0.011551527034434456,0.01482037115792003,0.013691022411647762,8.393399163506589e-05,5.3766832650617285e-05,0.0004430700406769219,0.0004545967457699168,0.027263971700340315,0.025472244274031337,0.008751612434584811,0.010803733547631145
291.0,0.01188000828984491,0.011448637019084539,0.015163756627029679,0.014091852324767059,8.288028038052158e-05,5.3335636583709184e-05,0.00045074364527047017,0.0004672175229590346,0.027494508562145057,0.025782804948989838,0.008708792463504533,0.010709998156470968
292.0,0.011753752561153765,0.01135783707807216,0.015504296710872575,0.014501952953324883,8.18096489087138e-05,5.2241061952327095e-05,0.0004583195190389959,0.00047798084016762517,0.027716368791065333,0.026112868953743873,0.00866029594276647,0.01062851868428945
293.0,0.011622220939171318,0.01137745649911648,0.015841809918551907,0.014771782184424681,8.072377438539669e-05,5.156109892374125e-05,0.0004657961907098993,0.00048600772079776056,0.027929827048433126,0.026410344486518127,0.008606407511717597,0.010654307525983377
294.0,0.011485855681796714,0.011196320982086855,0.01617612497686113,0.01514420291052038,7.962428820734975e-05,5.0516277684694705e-05,0.0004731723157409928,0.0004941506926766789,0.02813515297439884,0.026609772667463116,0.008547410157987009,0.010473719296269444
295.0,0.011345078543536198,0.011000690643423475,0.016507084511628214,0.01557189965550088,7.85127592269331e-05,4.899050698640452e-05,0.0004804467210108138,0.0005081811493153037,0.028332609776175226,0.02685586953041886,0.008483583820369334,0.010286629956623666
296.0,0.011200296591299232,0.010708687983806134,0.016834542620694545,0.01614398074503914,7.739069979990633e-05,4.771350324979208e-05,0.00048761837428262545,0.0005194585849113617,0.0285224575862764,0.027147225395935837,0.008415204414479469,0.01000328438727271
297.0,0.011051913708067048,0.010536823182215034,0.017158361727882824,0.016606902891793205,7.625958378436157e-05,4.653600629785074e-05,0.0004946863560990747,0.0005307857738997552,0.02870496179204895,0.027449609930087195,0.008342546824125961,0.00984039178076612
298.0,0.010900301413861838,0.010411693400491126,0.01747842054185882,0.016976272076492323,7.512077496348364e-05,4.593896558982414e-05,0.0005016499153486541,0.000541963702711142,0.028880371871069312,0.0277050272618738,0.00826587051990834,0.009726771617135838
299.0,0.0107458165227958,0.010285120770389487,0.01779460142013578,0.017364083185283822,7.397569856452408e-05,4.53585093459094e-05,0.0005085083865268994,0.000551134911364995,0.029048926329458477,0.02797543694921751,0.008185448033374936,0.009607496151243414
300.0,0.01058880157549168,0.010328140870295627,0.018106804003168234,0.01756568393102747,7.282561150432864e-05,4.4678546317323555e-05,0.0005152612741843041,0.000556972642732366,0.029210866852844217,0.028225895526234668,0.008101527727828402,0.009654612613785179
301.0,0.010429573197215105,0.010175928658677069,0.018414937492419202,0.017891270130471305,7.16717346082086e-05,4.4479532747981356e-05,0.0005219081949766608,0.0005638551953387838,0.029366418884610966,0.028406152066666364,0.008014352760048934,0.009502815013769417
302.0,0.010268444595507272,0.01004943895089599,0.018718916925310063,0.018228183518903537,7.051527800624874e-05,4.374981632705996e-05,0.0005284488571051789,0.0005742702388010256,0.029515810377922516,0.02862699079077976,0.00792416762163838,0.009380322161839294
303.0,0.010105737191393006,0.009931042461601492,0.019018658838461974,0.018568065526411787,6.935748845059343e-05,4.2704995088013416e-05,0.0005348830316397773,0.0005834414474548786,0.029659279061494757,0.028857647517647363,0.007831226713569492,0.009269637448356807
304.0,0.009941719407293147,0.009845068599645663,0.019314100963203202,0.018944831382104795,6.819941777814964e-05,4.212453884409867e-05,0.0005412106682808332,0.0005918166018313627,0.029797031038777184,0.029156814665761026,0.007735749678493899,0.009192138247562133
305.0,0.009776659225253849,0.009617098555964175,0.01960518506863618,0.01948090760005623,6.70421214957394e-05,4.204161652353942e-05,0.0005474317932531457,0.0005994288708587017,0.029929276087143172,0.029472533109058313,0.0076379592935895795,0.00897532954822792
306.0,0.009610813376606903,0.0096346283345304,0.01989185957354545,0.019631892561330508,6.588661631657612e-05,4.1975278667092023e-05,0.0005535465124929537,0.0006038735072406776,0.030056219462645306,0.02964549248528079,0.007538072744096551,0.008994418266420659
307.0,0.009444420666336337,0.00964817784170978,0.020174083294254585,0.019761218212474715,6.473385273250568e-05,4.1975278667092023e-05,0.0005595550554337757,0.0006088156775460088,0.0301780590160247,0.029793309813909707,0.007436296728022196,0.00900367239739507
308.0,0.009277716858857074,0.009539732030882394,0.020451817672516075,0.020004595223316112,6.358476171144288e-05,4.1726511705414274e-05,0.0005654576832698155,0.000616195764075782,0.030294992214642963,0.029935621100453495,0.007332835152145788,0.008889488361984985
309.0,0.009110919342880018,0.009432049105404154,0.020725035609004166,0.02028726082963848,6.244019352391448e-05,4.146116027962468e-05,0.0005712547944893381,0.000627124925925491,0.030407209746373523,0.03012153294314733,0.007227879738614265,0.008786548593242733
