t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
559.0,0.0029572803867884295,0.0029950813515197,0.0022180782642112094,0.0025884368773445004,1.6619680188080642e-05,3.6048972302624337e-05,9.05627347504736e-06,1.7647404851099994e-05,0.005184414924474687,0.0049424800184618995,8.310043507522174e-05,0.0001064877591868
560.0,0.0030993844969263097,0.0032157493284182,0.0024877259674040697,0.0026925113162097995,1.7761001633059287e-05,3.755729750357096e-05,9.916007366271396e-06,1.8552399971699988e-05,0.00559702647169665,0.005268127429346301,9.066979619581599e-05,0.0001048286014657
561.0,0.003224111663040072,0.0032644682324087,0.002769252611771949,0.0029394241516048003,1.8844794019186235e-05,4.057394790546421e-05,1.0831414114106018e-05,1.96082276123e-05,0.0060041956889261274,0.0055648149963725,9.818972097215728e-05,0.0001203643510355
562.0,0.003331015812516547,0.0035252576596524,0.0030610888918236566,0.0029444016247679,1.986124549408582e-05,3.695396742319231e-05,1.1799364582123199e-05,2.0664055253e-05,0.006403904068922326,0.00583163772442,0.00010557607086133585,0.0001171968681135
563.0,0.0034200616625080704,0.0033670343460731,0.0033616441406629193,0.0033809109379219,2.0802514679441107e-05,3.891479018442292e-05,1.2816287585025264e-05,2.1719882893600013e-05,0.006794522090756015,0.006110979551635301,0.00011275167106984984,0.0001283584746005
564.0,0.003491565583322849,0.0033895083915672,0.003669340350049046,0.0036165113343097,2.1662679737280474e-05,3.755729750357096e-05,1.3878267383663154e-05,2.3379040614699993e-05,0.007174784200755558,0.0063707131512383,0.00011964753233511893,0.0001182526957542
565.0,0.003546131863530565,0.0034079099590188,0.003982641121219798,0.0038706641306691996,2.243762971562322e-05,3.680313490309765e-05,1.4981138375457019e-05,2.518903085579999e-05,0.00754375412312582,0.0066450775052905,0.00012620366085108314,0.0001185543607944
566.0,0.0035845891091170604,0.0034518022223663,0.004300074550127415,0.0041497042928443,2.3124912461657705e-05,3.574730726243501e-05,1.61205723009002e-05,2.6999021097000005e-05,0.007900784231545376,0.006969819921054301,0.00013236945482927217,0.0001174985331537
567.0,0.0036079578151894183,0.0035032361117186,0.004620251012959626,0.0044260294696578,2.3723566976079753e-05,3.6048972302624337e-05,1.7292155531664008e-05,2.9412341418500007e-05,0.00824550098368071,0.007299992307541501,0.00013810379876030905,0.0001182526957542
568.0,0.0036175221959231065,0.0034932811653923,0.004941882809831598,0.004667813999369499,2.4233937195469193e-05,3.529480970215102e-05,1.849146019889847e-05,3.076983409930001e-05,0.008577896465953604,0.0075331793836079,0.0001433752189550129,0.0001161410404728
