t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
106.0,5.830414113202881e-05,2.6999021096944582e-05,0.00043880316559073517,0.0002656160678867,1.1186542746727522e-06,1.508325200946625e-07,2.1248836833079696e-05,3.01665040189325e-06,0.0005183561435558436,0.0002956317393854441,5.780679812780972e-06,7.541626004733125e-07
107.0,6.263774046142356e-05,3.107149913950047e-05,0.00044176220215869663,0.000267727723168,1.1990472350998762e-06,1.508325200946625e-07,2.135888745975527e-05,3.01665040189325e-06,0.0005257588300798755,0.0003018158727093441,6.121483958109277e-06,1.0558276406626377e-06
108.0,6.738732362986662e-05,3.966895278489624e-05,0.0004449399106790585,0.0002698393784493,1.286921319664721e-06,1.508325200946625e-07,2.1476945011857852e-05,3.01665040189325e-06,0.000533804179320783,0.0003125249816360441,6.498108715688537e-06,1.3574926808519623e-06
109.0,7.25892581572508e-05,4.464642594802009e-05,0.00044835600000273616,0.0002739118564919,1.3829126020550608e-06,1.508325200946625e-07,2.160370873828584e-05,3.01665040189325e-06,0.0005425489668982728,0.0003215749328417441,6.913371920415329e-06,1.3574926808519623e-06
110.0,7.828806607762303e-05,5.203721943265856e-05,0.00045203498915189427,0.000277381004454,1.4878258771921428e-06,3.01665040189325e-07,2.174004114783171e-05,3.01665040189325e-06,0.000552063096377349,0.0003324348742885441,7.370898846798417e-06,2.2624878014199374e-06
111.0,8.452640572479e-05,5.882468283691837e-05,0.0004560002470582076,0.0002814534824966,1.602425265956807e-06,6.0333008037865e-07,2.188676611549975e-05,3.01665040189325e-06,0.0005624134188984973,0.0003432948157354441,7.874118740230985e-06,3.01665040189325e-06
112.0,9.135770392769281e-05,6.289716087947426e-05,0.000460280874352223,0.0002871851182602,1.727671887378271e-06,9.04995120567975e-07,2.204490694784342e-05,3.01665040189325e-06,0.0005736834852277593,0.0003530989295415441,8.42738679384828e-06,3.469147962177237e-06
113.0,9.883469562188447e-05,7.300293972581666e-05,0.00046490559565224085,0.0002923134239434,1.86451395185905e-06,4.524975602839875e-07,2.2215473902013165e-05,3.01665040189325e-06,0.0005859557651761385,0.00036833301407114414,9.034997218907885e-06,3.7708130023665615e-06
114.0,0.00010702054705157921,7.813124540903518e-05,0.00046990789532579526,0.0002972908971065,2.0140667050295383e-06,4.524975602839875e-07,2.2399645385434744e-05,3.01665040189325e-06,0.0005993280877628093,0.00037843879291744414,9.701995950150387e-06,3.921645522461225e-06
115.0,0.00011598418558307752,9.336532993859608e-05,0.0004753239490890894,0.0003004583800285,2.1775395430811228e-06,7.541626004733125e-07,2.259869464126354e-05,3.3183154420825747e-06,0.0006139068293134304,0.0003971420254092441,1.0433855633444022e-05,4.675808122934537e-06
116.0,0.00012579829282408685,0.00011267189251064412,0.00048119163135541755,0.0003058883507519,2.3562018790437917e-06,1.3574926808519623e-06,2.2813954339417072e-05,3.3183154420825747e-06,0.0006298038785189215,0.00042187855870474413,1.1236316671548908e-05,5.279138203313187e-06
117.0,0.00013655214668538898,0.0001259451542789441,0.00048755645886560203,0.0003104133263548,2.551591664155515e-06,1.0558276406626377e-06,2.3047025579169352e-05,3.3183154420825747e-06,0.0006471556311301603,0.00043967679607584414,1.2116327997309044e-05,6.184133323881162e-06
118.0,0.00014833078388283693,0.00013680509572584412,0.0004944621212231673,0.0003230832580427,2.7651816470072657e-06,1.3574926808519623e-06,2.3299444735672187e-05,3.3183154420825747e-06,0.0006660923498416764,0.0004632066692106441,1.3080550667907247e-05,6.0333008037865e-06
119.0,0.00016124049282791435,0.00017028991518684412,0.0005019628917712658,0.0003319823767283,2.998810131684909e-06,1.80999024113595e-06,2.3573116456607273e-05,3.3183154420825747e-06,0.0006867765010557874,0.0005055906073572441,1.4137326140615113e-05,7.089128444449137e-06
120.0,0.00017538863967461385,0.00018461900459584412,0.0005101143234568409,0.0003448031409363,3.254355256006807e-06,2.2624878014199374e-06,2.3869987142473352e-05,3.469147962177237e-06,0.0007093729502739281,0.0005328912934943441,1.5295207814190378e-05,7.390793484638462e-06
121.0,0.00019089490841614558,0.00022006464681804413,0.000518980644930895,0.0003452556384966,3.5339798921775884e-06,2.4133203215146e-06,2.4192295591672624e-05,3.6199804822719e-06,0.0007340678489387131,0.0005689402657970441,1.656415658342215e-05,8.597453645395761e-06
122.0,0.00020788526338479061,0.0002393712093901441,0.0005286288924610847,0.0003512889393004,3.839945611194004e-06,2.564152841609262e-06,2.4542379187419704e-05,3.6199804822719e-06,0.0007610565350332951,0.0005942801291729441,1.7954572331685555e-05,1.0859941446815698e-05
123.0,0.0002265036243098638,0.0002678785556880441,0.0005391356194547984,0.0003612438856267,4.174839039910188e-06,3.921645522461225e-06,2.492290376614549e-05,3.921645522461225e-06,0.0007905621475308076,0.0006330440868372441,1.9478367266876513e-05,1.2820764208046312e-05
124.0,0.0002469088644996828,0.0002874867833003441,0.0005505828006251601,0.0003752713099955,4.54144444038831e-06,4.072478042555888e-06,2.5336730155485528e-05,4.072478042555888e-06,0.0008228283952803284,0.0006668305713384441,2.114828083696001e-05,1.5837414609939562e-05
125.0,0.00026927931149348577,0.00031720078975904414,0.0005630605186726757,0.0003908070595652,4.942833927578253e-06,4.374143082745212e-06,2.5787005927134077e-05,4.374143082745212e-06,0.0008581268360932955,0.0007123819924070441,2.2978310713034633e-05,1.6440744690318212e-05
126.0,0.00029381500228607075,0.0003675788514706441,0.0005766691611442564,0.0004025719961326,5.38243598973876e-06,7.994123565017112e-06,2.6277237298270466e-05,4.8266406430292e-06,0.0008967614007285976,0.0007749774882463441,2.4984072982363252e-05,1.8401567451548826e-05
127.0,0.00032072874979331424,0.0003894495668843441,0.0005915152675806575,0.0004086052969364,5.8638916065296515e-06,6.485798364070487e-06,2.6811144317148284e-05,5.279138203313187e-06,0.0009390551616911201,0.0008033340020241441,2.7182151462422172e-05,1.6591577210412873e-05
128.0,0.00035025537049976374,0.0004241410465061441,0.0006077200492544041,0.0004251968741468,6.391325926331414e-06,6.938295924354474e-06,2.7392941658367236e-05,5.731635763597175e-06,0.000985368361412535,0.0008550695564165441,2.959149645331862e-05,1.9608227612306125e-05
129.0,0.00038264678342908993,0.00044390010663854413,0.0006254151863059094,0.0004423917814376,6.969213608952675e-06,7.089128444449137e-06,2.8027199164400844e-05,5.882468283691837e-06,0.0010360891688994001,0.0008921743563598441,3.223273607531296e-05,2.2172380453915385e-05
130.0,0.0004181780012987962,0.0004739157781373441,0.0006447458005323554,0.0004642624968513,7.602481202251874e-06,8.748286165490425e-06,2.871894440433676e-05,6.3349658439758245e-06,0.0010916427462354884,0.0009445132408327442,3.512864377656262e-05,2.6244858496471278e-05
131.0,0.000457161268508153,0.0005255005000097441,0.0006658718511480042,0.0004802507439814,8.296583485354263e-06,9.6532812860584e-06,2.94737307029857e-05,6.636630884165149e-06,0.0011525068503591429,0.001012387874875344,3.830427865668291e-05,3.092066661940581e-05
132.0,0.0004999383165088363,0.0005657727828750441,0.0006889663422623103,0.0004974456512721,9.05743084641154e-06,9.6532812860584e-06,3.0297567660083552e-05,7.390793484638462e-06,0.0012192022264312303,0.001070609227631844,4.178673174949309e-05,3.031733653902716e-05
133.0,0.0005468889059310572,0.0005840235178064441,0.0007142194729612383,0.0005203721943265,9.891531727054898e-06,6.184133323881162e-06,3.119706471907356e-05,8.4466211253011e-06,0.001292305443611369,0.001112842333258344,4.5605778024655526e-05,3.107149913950047e-05
134.0,0.000598424815290852,0.0006224858104306441,0.0007418423973488968,0.000532287963414,1.0806086330994165e-05,6.3349658439758245e-06,3.2179537235977965e-05,9.200783725774413e-06,0.0013724467498757267,0.001163974557570444,4.979456022970394e-05,3.454064710167771e-05
135.0,0.0006549685874568796,0.0006641155859767441,0.0007720672417185888,0.0005550636739483,1.180882887478263e-05,9.502448765963738e-06,3.3253017002666956e-05,1.0709108926721035e-05,0.0014602888461781353,0.001229888368851844,5.438934958969838e-05,3.4389814581583046e-05
136.0,0.0007162493261878756,0.0007202252834519441,0.0008051354051489824,0.0005757277292013,1.2902696090136323e-05,1.0105778846342387e-05,3.442611333460677e-05,1.1614104047289011e-05,0.0015558108446714649,0.001307567116700544,5.942044257671092e-05,3.695396742319231e-05
137.0,0.0007804212167235196,0.0007544642655134441,0.0008412407077376592,0.0005938276316126,1.4076657141886527e-05,9.804113806153062e-06,3.5707059092080664e-05,1.2519099167856987e-05,0.0016573689835532594,0.001360810996294044,6.488799605258624e-05,3.921645522461225e-05
138.0,0.0008449467356289027,0.0007635142167191441,0.0008804757227398091,0.0006218824803502,1.5308611408915558e-05,6.184133323881162e-06,3.710248605357253e-05,1.3876591848708948e-05,0.0017625249444222844,0.001399273288918144,7.075360928322136e-05,4.630558366906138e-05
139.0,0.0009073046764555447,0.0008457179401707442,0.0009228152738025356,0.0006423957030831,1.6570033808973818e-05,5.128305683218524e-06,3.8616570724501896e-05,1.5837414609939562e-05,0.0018687365209825823,0.001503951057863844,7.694424103935532e-05,4.70597462695347e-05
140.0,0.0009653178870025771,0.0008986601547239441,0.0009681258333260874,0.0006755788575039,1.7829773418978508e-05,8.899118685585086e-06,4.0250654539237124e-05,1.704407477069686e-05,0.0019736943748679017,0.001591283086998644,8.336154881019193e-05,5.264054951303721e-05
141.0,0.0010172723503047278,0.0009188717124166442,0.0010161817423805942,0.0007083095143645,1.9056736714813058e-05,9.804113806153062e-06,4.200309468196304e-05,1.749657233098085e-05,0.0020754571873672846,0.001644677799112144,8.989124736366713e-05,5.716552511587709e-05
142.0,0.0010619554107604958,0.000979204720454544,0.001066686795808608,0.0007413418362652,2.0222035577613674e-05,9.6532812860584e-06,4.386938512186334e-05,1.8552399971643487e-05,0.0021725115916909673,0.001739098956691444,9.641245819758512e-05,5.807052023644506e-05
143.0,0.0010986224937226223,0.001004997081390644,0.0011192958519851116,0.0007709050102038,2.13003770319582e-05,9.200783725774413e-06,4.584243175575356e-05,2.0513222732874098e-05,0.0022637607774634873,0.001796415314327344,0.00010280553881886544,6.27463283593796e-05
144.0,0.0011269393412232473,0.001037426073211044,0.0011736348311940303,0.0007968482036601,2.227087511139321e-05,5.731635763597175e-06,4.791295501053818e-05,2.2172380453915385e-05,0.002348487127427816,0.001856446657325044,0.0001089581132183889,6.877962916316609e-05
145.0,0.001146909666056577,0.001119478964142544,0.0012293182089039264,0.0008181155889934,2.3117383815704956e-05,1.0859941446815698e-05,5.00699584867754e-05,2.443486825533532e-05,0.0024262978334472786,0.001962029421391344,0.00011476936442180023,8.114789581092842e-05
146.0,0.0011588302164948915,0.001152963783603544,0.0012859616539734927,0.0008488854230927,2.382885907486448e-05,1.0859941446815698e-05,5.230104086614504e-05,2.5641528416092625e-05,0.002497092911334529,0.002027490735112444,0.00012015358480263388,8.672869905443093e-05
147.0,0.0011631911878650146,0.0011810186323411441,0.0013431955227286342,0.0008792027596317,2.4398798801519467e-05,1.0407443886531712e-05,5.459301533812918e-05,2.7300686137133912e-05,0.002560979725931778,0.002087522078110044,0.00012504123340721852,9.155533969746012e-05
148.0,0.001160615846579037,0.001206207663196944,0.0014006739317772503,0.0009149500668942,2.4824967645901e-05,1.1010773966910362e-05,5.693230020476412e-05,2.911067637826986e-05,0.0026182220785610512,0.002150268406469444,0.00012937990533884225,9.592948278020536e-05
149.0,0.0011518165842605925,0.001213296791641444,0.001458077764195608,0.0009620098131637,2.510868766473381e-05,1.0407443886531712e-05,5.9305274026773565e-05,3.1674829219879124e-05,0.0026691996224829737,0.002206981434025044,0.0001331329255461729,9.5627817740016e-05
150.0,0.001137539506680392,0.001215559279442844,0.0015151196288197021,0.0010018295984687,2.52543119072251e-05,1.1764936567383676e-05,6.169859984498739e-05,3.454064710167771e-05,0.0027143577353450814,0.002251929525013244,0.00013627881811645234,9.6532812860584e-05
151.0,0.001118541074475729,0.001219782590005444,0.0015715450652506562,0.0010390852309321,2.5268678750913943e-05,1.1764936567383676e-05,6.409946895336191e-05,3.74064649834763e-05,0.0027541856086797474,0.002296274285921044,0.00013880980617662943,9.804113806153062e-05
152.0,0.0010955641149116909,0.001218575929844744,0.0016271325378281608,0.0010967032536082,2.5160530012503016e-05,1.0256611366437049e-05,6.649580207867735e-05,4.057394790546421e-05,0.0027891924548185294,0.002355853131358444,0.0001407300467221539,9.985112830266656e-05
153.0,0.0010693106194223393,0.001216615107083544,0.0016816932313215933,0.0011301880730693,2.4939933462886594e-05,9.351616245869074e-06,6.887642735546365e-05,4.178060806622151e-05,0.0028198802780993967,0.002388583788219044,0.0001420538514670043,0.0001001527933428
154.0,0.0010404200224087533,0.001217821767244244,0.0017350696573189253,0.0011828286225823,2.4617779722157847e-05,1.0105778846342387e-05,7.123117850613055e-05,4.389226334754679e-05,0.002846720858233809,0.002444542653174144,0.00014280388264921166,9.93986307423826e-05
155.0,0.0010094756549221555,0.001217821767244244,0.0017871317632766467,0.0012249108956887,2.420538493426767e-05,1.0407443886531712e-05,7.355090310855704e-05,4.449559342792543e-05,0.0028701583213073594,0.002487228256360944,0.00014300905138743582,9.970029578257192e-05
156.0,0.0009769983363002001,0.001184940277863644,0.0018377792606514651,0.0012926346972112,2.3714186204536928e-05,1.0407443886531712e-05,7.582769983584302e-05,4.690891374944004e-05,0.0028906052967875083,0.002524483888824344,0.00014270379275242725,9.985112830266656e-05
157.0,0.0009434622435438325,0.001152511286043244,0.0018869299429826564,0.0013609618288141,2.3155422501874352e-05,1.146327152719435e-05,7.805452447115494e-05,5.06797267518066e-05,0.002908446710997644,0.002564152841609244,0.00014192494515015102,9.909696570219326e-05
158.0,0.00090926692594935,0.001122948112104744,0.001934525768838511,0.001419786511651,2.253992230745294e-05,1.1614104047289011e-05,8.022550508477672e-05,5.3243879593415856e-05,0.0029240181998726376,0.002595978503349144,0.00014071208300263678,0.0001003036258629
159.0,0.0008747536104609707,0.001104697377173244,0.0019805265276026953,0.0014674495880009,2.187797816259653e-05,1.1161606487005023e-05,8.233572740229148e-05,5.520470235464647e-05,0.0029376158654659573,0.002627351667528844,0.00013910587837473936,0.0001018119510638
160.0,0.0008402171565045786,0.0007455651468278442,0.002024908062461416,0.0018603683028475,2.1179213018546865e-05,1.0709108926721035e-05,8.438123912309303e-05,5.716552511587709e-05,0.0029495064580890877,0.002663098974791344,0.0001371471554008218,9.381782749888007e-05
161.0,0.0008059058749602228,0.0006782938428656441,0.0020676598097848042,0.0019517728100249,2.0452504481173646e-05,9.804113806153062e-06,8.635895641667003e-05,5.8523017796729045e-05,0.002959924641161697,0.002688589670687344,0.00013487617099630517,9.442115757925872e-05
162.0,0.0007720202509587652,0.0006579314526528441,0.002108783607942505,0.0019968717335332,1.970590741292011e-05,8.748286165490425e-06,8.826662994044884e-05,6.048384055795966e-05,0.0029690704888417187,0.002715287026744044,0.0001323320597761758,9.200783725774412e-05
163.0,0.0007387246975952745,0.0006150950169459441,0.0021482908986304905,0.0020676121854576,1.8946676155241377e-05,7.994123565017112e-06,9.01027256630739e-05,6.304799339956893e-05,0.002977118321888839,0.002745755195803144,0.0001295523233974201,8.823702425537756e-05
164.0,0.00070615286179014,0.0005721077487190441,0.0021862010442404165,0.0021232693853725,1.8181294204945146e-05,7.2399609645438e-06,9.186633944571063e-05,6.531048120098886e-05,0.002984220245476267,0.002760687615292544,0.00012657258604213017,9.487365513954272e-05
165.0,0.0006744097293478944,0.0005592869845109441,0.0022225400460390934,0.0021550950471125,1.741544806189392e-05,8.144956085111775e-06,9.355714379263597e-05,6.651714136174616e-05,0.002990506919179624,0.002780899172985244,0.0001234261687504194,9.306366489840676e-05
166.0,0.0006435731203376091,0.0005345504512154441,0.0022573403505831793,0.0021979314828194,1.665409149877488e-05,8.295788605206437e-06,9.51753573195115e-05,7.013712184401805e-05,0.0029960888282402997,0.002802619055878844,0.00012014435424392629,8.718119661471492e-05
167.0,0.0006137022709651243,0.0005072497650783441,0.002290637969754768,0.0022379021006445,1.59015315541423e-05,6.0333008037865e-06,9.672157706202529e-05,7.345543728610063e-05,0.003001061817781918,0.002818607303008944,0.00011675604762728697,8.024290069036044e-05
168.0,0.0005848329249641711,0.0004820607342224441,0.0023224738147169213,0.0022777218859494,1.5161324152708962e-05,6.938295924354474e-06,9.819687664429598e-05,7.511459500714192e-05,0.0030055036163253884,0.002834897215179144,0.00011328759983095689,7.737708280856186e-05
169.0,0.0005569897079949007,0.0004579275310073441,0.002352890513462771,0.0023113575379306,1.443645433428153e-05,6.485798364070487e-06,9.960260169819601e-05,7.782958036884584e-05,0.0030094828231558676,0.002847114649306844,0.00010976291502737899,7.255044216553265e-05
170.0,0.0005301904674269702,0.0004345484903926441,0.0023819311624043273,0.0023499706630748,1.3729407651100727e-05,5.429970723407849e-06,0.00010094028709213658,7.948873808988714e-05,0.003013061916923434,0.002864007891557444,0.00010620348567619738,7.119294948468069e-05
171.0,0.0005044384377146259,0.0004028736611727441,0.002409641273127982,0.0023852654727769,1.3042144446128388e-05,5.128305683218524e-06,0.00010221174220229366,8.56728714137683e-05,0.0030162914530449014,0.002873812005363544,0.00010262864735815159,6.832713160288211e-05
172.0,0.00047972881448783136,0.0003877904091633441,0.0024360669099481353,0.0024083428483514,1.2376245913975872e-05,4.072478042555888e-06,0.00010341890973116919,8.642703401424161e-05,0.003019214634167136,0.002882560291529044,9.905578527766697e-05,6.35004909598529e-05
173.0,0.00045604875530270316,0.00037195299455334413,0.002461255047278404,0.0024362468645689,1.1732896576905556e-05,4.675808122934537e-06,0.00010456389559230332,8.733202913480958e-05,0.0030218676981734107,0.002895531888257144,9.550038331696784e-05,6.123800315843297e-05
174.0,0.0004333802644558934,0.0003537022596219441,0.0024852522685942127,0.0024691283539496,1.1112922582811745e-05,5.279138203313187e-06,0.00010564887737929475,8.959451693622952e-05,0.003024281410429401,0.002912425130507744,9.197568735792516e-05,5.445053975417316e-05
175.0,0.00041170255447736193,0.0003182566173996441,0.0025081051287406757,0.0025075906465737,1.051691834855477e-05,4.977473163123862e-06,0.00010667610448135416,9.84936356218146e-05,0.0030264837876993918,0.002924340899595244,8.849372396908783e-05,4.962389911114396e-05
176.0,0.0003909943555972918,0.0003022683702696441,0.0025298589444240917,0.0025315730172688,9.945168414347903e-06,5.429970723407849e-06,0.00010764785932572002,0.0001001527933428,0.003028501159347104,0.002933994180881344,8.506450279962185e-05,4.494809098820942e-05
177.0,0.0003712278300522698,0.0002897492711018441,0.002550558716932562,0.0025522370725217,9.397736954699041e-06,5.279138203313187e-06,0.00010856645074234681,0.0001009069559433,0.0030303529977271787,0.002942893299566944,8.169662947015115e-05,4.2685603186789486e-05
178.0,0.0003523724605691987,0.00027345935893154414,0.0025702488911030236,0.0025725994627345,8.874554496551892e-06,6.3349658439758245e-06,0.00010943418643497661,0.0001022644486241,0.003032055538107199,0.002948323270290344,7.83977559483915e-05,4.012145034518022e-05
179.0,0.00033437408703376563,0.00026048776220344413,0.002589000914172868,0.0025905485326258,8.375022180890302e-06,5.279138203313187e-06,0.00011025488579553481,0.0001034711087849,0.0030336298870021687,0.002954507403614244,7.517688213381825e-05,3.5898139782529675e-05
180.0,0.0003172626634501223,0.0002493261557164441,0.002606773646157894,0.0026110617553587,7.899667381211162e-06,4.8266406430292e-06,0.00011102630217010696,0.0001051302665059,0.0030350626117781228,0.002965518177581144,7.203013635702203e-05,2.956317393855385e-05
181.0,0.00030094844228346787,0.00022820960290314413,0.002623689025468386,0.002637155781335,7.447099567672505e-06,4.22331056265055e-06,0.00011175505001963751,0.0001061860941466,0.0030363925177714912,0.002971551478384944,6.897022629708299e-05,2.549069589599796e-05
182.0,0.00028542065402936435,0.00020603722244924412,0.0026397631450025285,0.0026638531373918,7.016971750967435e-06,3.01665040189325e-06,0.00011244203972093155,0.0001075435868274,0.0030376258387528245,0.002977433946668544,6.599758349618268e-05,2.1116552813252747e-05
183.0,0.0002706479669486006,0.0001935181232814441,0.0026550310277319656,0.0026804447146022,6.608670191460784e-06,2.2624878014199374e-06,0.00011308919138009108,0.000108448581948,0.0030387681860606576,0.002982411419831744,6.311416696556065e-05,1.9004897531927475e-05
184.0,0.00025660162189910206,0.00017949069891264413,0.0026695255952504248,0.0026988462820537,6.22156505825611e-06,2.2624878014199374e-06,0.00011369831822143302,0.0001093535770686,0.0030398255353709597,0.002987690558035044,6.032134199079426e-05,1.749657233098085e-05
185.0,0.0002432465316962817,0.00016697159974474413,0.0026832876339948643,0.0027158903568244,5.854840916470817e-06,2.8658178817985874e-06,0.0001142716726376141,0.0001104094047092,0.00304080583832876,0.002993271361278544,5.76204862154366e-05,1.8401567451548826e-05
186.0,0.00023055216473250655,0.0001618432940615441,0.002696352647567968,0.0027269011307914,5.50771313262429e-06,2.7149853617039246e-06,0.0001148112193386119,0.0001104094047092,0.003041716031639086,0.002999153829562244,5.5012064554900015e-05,1.7798237371170173e-05
187.0,0.0002184917177107238,0.00015430166805674412,0.0027087519159429236,0.0027380627372784,5.1794333778589255e-06,2.564152841609262e-06,0.00011531869306553363,0.00011161606487,0.0030425623267191807,0.003003980470205244,5.249593193774717e-05,1.6139079650128885e-05
188.0,0.00020703772969900828,0.0001475142046525441,0.002720516823350229,0.0027477160185644,4.86920312540253e-06,2.7149853617039246e-06,0.00011579583195525326,0.0001128227250308,0.0030433503850044903,0.003008052948247844,5.007143467427557e-05,1.463075444918226e-05
189.0,0.0001961529266449477,0.00014389422417024412,0.002731688914686878,0.0027569168022902,4.5759369885091765e-06,2.7149853617039246e-06,0.00011624492817861666,0.0001135768876312,0.003044086769510442,0.003014387914091744,4.7737331808972876e-05,1.3574926808519623e-05
190.0,0.00018583998701187914,0.00013107345996224412,0.0027422649266673448,0.0027721508868198,4.299713497749596e-06,1.960822761230613e-06,0.0001166657992752916,0.0001144818827518,0.0030447707129545153,0.003017706229533844,4.549362822195055e-05,1.3424094288424962e-05
191.0,0.00017604028897973446,0.00011734770063364412,0.0027523063381980524,0.0027863291437087,4.038878184762082e-06,1.960822761230613e-06,0.0001170618068182698,0.0001152360453523,0.0030454084339960564,0.003018912889694644,4.333772199006901e-05,1.4178256888898276e-05
192.0,0.0001667381399619922,0.00010422527138534411,0.002761828362627681,0.0028005074005975,3.792976556085579e-06,1.3574926808519623e-06,0.00011743376659769385,0.0001155377103925,0.003046000269187367,0.003020270382375444,4.126832883892442e-05,1.3876591848708948e-05
193.0,0.00015791257915287647,9.834280310164412e-05,0.002770856729169104,0.0028097081843233,3.5612602047576326e-06,1.960822761230613e-06,0.00011778307817143954,0.0001159902079527,0.00304655238649342,0.003024041195377844,3.928349257509754e-05,1.2519099167856987e-05
194.0,0.0001495381555568133,8.838785677547224e-05,0.0027794187510670762,0.0028225289485314,3.3429237683904776e-06,2.111655281325275e-06,0.00011811120783879146,0.0001167443705532,0.003047068114462681,0.0030276611758601442,3.738091221782294e-05,1.1312439007099688e-05
195.0,0.00014159738543184275,8.506954133338965e-05,0.00278753267942553,0.0028262997615337,3.1374232533283263e-06,2.111655281325275e-06,0.00011841912686812509,0.0001170460355934,0.003047549191725498,0.003028415338460544,3.5558895791167075e-05,1.0105778846342387e-05
196.0,0.00013407261864120535,7.737708280856186e-05,0.0027952169064951265,0.002834746382659,2.9442099475428887e-06,2.111655281325275e-06,0.0001187078129981154,0.0001182526957542,0.0030479973381344473,0.003030376161221844,3.381572019997924e-05,8.748286165490425e-06
197.0,0.00012692772974921276,7.164544704496468e-05,0.00280250938003426,0.0028419863436236,2.762130817503443e-06,2.111655281325275e-06,0.00011897925980745871,0.0001184035282743,0.0030484163695909316,0.003032035318942844,3.2147275438902313e-05,7.994123565017112e-06
198.0,0.00012016554351821656,6.485798364070488e-05,0.0028094071174712834,0.0028508854623092,2.5912730318668346e-06,2.111655281325275e-06,0.00011923330315991998,0.0001187051933144,0.0030488059641494204,0.003034448639264344,3.05537492486172e-05,7.692458524827787e-06
199.0,0.00011375934845746794,5.882468283691837e-05,0.002815938143526169,0.002857069595633,2.430776632033632e-06,1.80999024113595e-06,0.00011947139732374058,0.0001191576908747,0.0030491688893073774,0.003035051969344744,2.9031778281216655e-05,7.390793484638462e-06
200.0,0.00010768492402563134,5.369637715369985e-05,0.0028221278798361035,0.0028624995663565,2.279863918860602e-06,1.3574926808519623e-06,0.00011969486660103894,0.0001202135185154,0.0030495076704627738,0.003036409462025644,2.7578404601021184e-05,6.938295924354474e-06
201.0,0.00010192539866540472,5.0528894231711935e-05,0.0028279939732018767,0.0028667228769191,2.1379893464653046e-06,1.3574926808519623e-06,0.00011990460652661633,0.0001208168485958,0.0030498239783938977,0.003038068619746644,2.6191203431370613e-05,6.636630884165149e-06
202.0,9.64683771931818e-05,4.811557391019733e-05,0.002833549334381276,0.0028709461874818,2.004748746271415e-06,1.3574926808519623e-06,0.0001201012513349748,0.000121118513636,0.0030501189629094324,0.003040180275027944,2.4868072822376398e-05,5.731635763597175e-06
203.0,9.129749157636924e-05,4.3892263347546785e-05,0.0028388110787885934,0.002876074493165,1.8796124037026951e-06,1.0558276406626377e-06,0.00012028566701787597,0.0001214201786762,0.0030503942373828388,0.003041386935188744,2.360662091824608e-05,5.731635763597175e-06
204.0,8.639895812310239e-05,4.0875612945653534e-05,0.0028437936557714236,0.0028795436411272,1.7621286054507117e-06,1.0558276406626377e-06,0.00012045856108325591,0.0001218726762364,0.0030506511749777815,0.003042291930309244,2.240447052687408e-05,5.128305683218524e-06
205.0,8.17594404762688e-05,4.0875612945653534e-05,0.0028485110531963087,0.0028812027988482,1.651859139784982e-06,6.0333008037865e-07,0.00012062061360639754,0.0001220235087565,0.0030508911072789752,0.003044101920550444,2.1259246994356064e-05,4.675808122934537e-06
206.0,7.736488858888205e-05,3.891479018442292e-05,0.002852978000420305,0.0028848227793305,1.5483449734414325e-06,7.541626004733125e-07,0.00012077254896190992,0.0001220235087565,0.003051115437971097,0.003045761078271444,2.016858398296756e-05,4.524975602839875e-06
207.0,7.320382069979129e-05,3.7255632463381636e-05,0.0028572066647410362,0.0028882919272926,1.4512166126457217e-06,4.524975602839875e-07,0.00012091494292689455,0.0001221743412766,0.003051325428367722,0.003047721901032744,1.913033643032981e-05,3.1674829219879123e-06
208.0,6.926453233684779e-05,3.559647474234035e-05,0.002861209435627197,0.0028902527500539,1.3600967991337332e-06,3.01665040189325e-07,0.00012104838416420682,0.0001224760063168,0.0030515223521282516,0.003048325231113044,1.814234008599228e-05,2.4133203215146e-06
209.0,6.55350490513394e-05,3.529480970215102e-05,0.0028649989431983984,0.002892062740295,1.2745993141016436e-06,1.508325200946625e-07,0.00012117347558663001,0.0001224760063168,0.0030517074678363676,0.003049833556314044,1.7202409343462412e-05,2.564152841609262e-06
210.0,6.200559900648374e-05,3.408814954139372e-05,0.002868585389282299,0.0028947777256567,1.19441836992223e-06,1.508325200946625e-07,0.00012129068162354141,0.0001224760063168,0.003051881669912324,0.003051341881514944,1.6308563710184387e-05,2.564152841609262e-06
211.0,5.8665828335978864e-05,3.363565198110973e-05,0.002871979617370927,0.0028970402134581,1.1192269254199508e-06,1.508325200946625e-07,0.00012140050329788668,0.0001224760063168,0.003052045949004793,0.003053151871756144,1.5458768493239443e-05,3.1674829219879123e-06
212.0,5.550382290191465e-05,3.363565198110973e-05,0.0028751925651805416,0.0028986993711792,1.0486975895086535e-06,1.508325200946625e-07,0.00012150344229209244,0.0001226268388369,0.003052199830374549,0.003054961861997244,1.4651016483988691e-05,3.1674829219879123e-06
213.0,5.250515224748118e-05,3.408814954139372e-05,0.0028782334837024175,0.0029003585289002,9.825668213795198e-07,0.0,0.00012159989327967629,0.0001226268388369,0.003052338529229575,0.003057073517278544,1.3883574240661538e-05,3.1674829219879123e-06
