Total Cases,Deaths,Recovered,Total Cases Number,Deaths Number,Recovered Number,Date,Currently Positive,Currently Positive Number
0.011572520605554354,0.0004151537378238237,0.008749799282895336,2442375,87618,1846641,7/27/20,0.0024075675848351935,508116
0.01176591596909857,0.0004195176424157539,0.008854551945998912,2483191,88539,1868749,7/28/20,0.0024918463806839052,525903
0.012093204075269025,0.0004270751101943953,0.009110667184769383,2552265,90134,1922802,7/29/20,0.002555461780305246,539329
0.012367248754838479,0.00043242456544335207,0.009271790502520293,2610102,91263,1956807,7/30/20,0.0026630336868748335,562032
0.012615451159006861,0.000438167293310257,0.009518400863319633,2662485,92475,2008854,7/31/20,0.002658883002376971,561156
0.012830528637005664,0.000443322481362396,0.009656415861097854,2707877,93563,2037982,8/1/20,0.0027307902945454144,576332
0.01295277482427146,0.0004458858607155277,0.009774369217136411,2733677,94104,2062876,8/2/20,0.002732519746419521,576697
0.013031623615057901,0.0004485440045549119,0.009945419114822275,2750318,94665,2098976,8/3/20,0.0026376604956807135,556677
0.013276130204262434,0.0004540119154116844,0.010222643142905503,2801921,95819,2157484,8/4/20,0.002599475145945246,548618
0.013546929200177738,0.0004608207437489306,0.010378421743631768,2859073,97256,2190361,8/5/20,0.0027076867127970392,571456
0.013798713701926467,0.00046668192722365114,0.010568808334737466,2912212,98493,2230542,8/6/20,0.002763223439965351,583177
0.014036714709149762,0.0004717944712569766,0.010766662367359866,2962442,99572,2272299,8/7/20,0.0027982578705329185,590571
0.014273483778051774,0.00047608256425990476,0.010999963056065034,3012412,100477,2321537,8/8/20,0.0027974381577268344,590398
0.01438251031948534,0.00047879282856672783,0.01116791415505044,3035422,101049,2356983,8/9/20,0.002735803335868172,577390
0.014486978689130159,0.0004821238002585052,0.011328288833359953,3057470,101752,2390830,8/10/20,0.002676566055511701,564888
0.014734124469276825,0.000488160298032793,0.01160551286144318,3109630,103026,2449338,8/11/20,0.002640451309800852,557266
0.014995461231239812,0.0004937277116001307,0.011875070442588578,3164785,104201,2506228,8/12/20,0.002626663077051103,554356
0.01528018586840993,0.000499707350682667,0.011945537314565978,3224876,105463,2521100,8/13/20,0.002834941203161285,598313
0.015520148500498654,0.0005047298684540525,0.012399842999885046,3275520,106523,2616981,8/14/20,0.002615575632159556,552016
0.01571714491452047,0.0005080892694917056,0.012427784308656611,3317096,107232,2622878,8/15/20,0.0027812713363721507,586986
0.01582660263436648,0.0005110269685655349,0.012580066099840158,3340197,107852,2655017,8/16/20,0.002735509565960789,577328
0.01591839625397502,0.0005142679139953722,0.012788846477727477,3359570,108536,2699080,8/17/20,0.0026152818622521695,551954
0.01614480756452963,0.0005206739932660451,0.01303602068722002,3407354,109888,2751246,8/18/20,0.002588112884043564,546220
0.016378392546693554,0.0005264167211329499,0.01327617758650556,3456652,111100,2801931,8/19/20,0.002575798239055044,543621
0.016593143087214785,0.0005321215432053538,0.013477016700444915,3501975,112304,2844318,8/20/20,0.002584004843564516,545353
0.0167369718862246,0.0005371156316308636,0.013530274341718851,3532330,113358,2855558,8/21/20,0.002669581912874886,563414
0.016974034725033997,0.0005413421277177276,0.013807024547370816,3582362,114250,2913966,8/22/20,0.0026256680499454534,554146
