t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
108.0,0.0005124524653364114,0.0005080982269947445,0.0028939158693464468,0.0028415489119961333,1.6133558224985055e-05,3.91393353039657e-06,0.00042774916485228,0.0005666413853095746,0.0038341174995351382,0.003916288524300452,0.0004520691809222524,0.00043567387221829615
109.0,0.0004965135125473567,0.00048089970585131074,0.002909644378200235,0.002870521970799535,1.564952960099576e-05,3.764673353389921e-06,0.000429211443533117,0.0005675701152998381,0.0038353693342807085,0.003918991791950684,0.0004388371052432557,0.00041257171371048923
110.0,0.00048115499745054953,0.00045582399611419374,0.002924898364473761,0.002900042316918628,1.518804452721468e-05,3.648582104606972e-06,0.0004306303652176092,0.0005688637035005625,0.0038366837271419196,0.003924730016533384,0.00042597285182078827,0.00039003342698248525
111.0,0.0004663634489486718,0.0004357402100747435,0.0029396922336245414,0.002925001935406962,1.4748135327319975e-05,3.4661529993766233e-06,0.00043200777772172246,0.0005695934199214838,0.0038380634602949355,0.00393033556540319,0.00041347433619410006,0.00037266949305737846
112.0,0.0004521251961313894,0.0004296868806739183,0.0029540404983153324,0.0029356159924385458,1.4328826673988441e-05,3.4329840711529232e-06,0.00043334553279088294,0.0005700246159883919,0.0038395112272376045,0.003935327489100856,0.0004013393043622498,0.0003683907013165212
113.0,0.000438422331497255,0.0004074636987640395,0.0029679610981947608,0.00296075804003211,1.392893672397817e-05,2.935450147797427e-06,0.0004346458120954954,0.0005705884877681949,0.003841029241787511,0.003938810226564345,0.0003895634408972215,0.00034978293258302565
114.0,0.00042524413502262006,0.0003967833038760082,0.002981464617920199,0.002976165007192019,1.354777833029306e-05,2.703267650231529e-06,0.00043590988639495874,0.0005713016197250044,0.003842618639337778,0.0039442499307930316,0.00037814399746642196,0.000342452599445588
115.0,0.0004125705248459946,0.0003831177054478439,0.0029945701191746335,0.0029942254886098233,1.3184165127285416e-05,2.7861899707907785e-06,0.00043713996137637203,0.0005723961943563864,0.003844280605397,0.003949739388414053,0.00036707500763248104,0.00033278385686837954
116.0,0.00040039098942783093,0.0003572791103615818,0.003007287394448367,0.0030168301131942746,1.2837514621826833e-05,2.6700987220078294e-06,0.00043833713678152216,0.0005731756641696434,0.0038460155206577204,0.0039472848877255,0.0003563530070296671,0.0003109587020971851
117.0,0.00038868633361139633,0.0003517896527405595,0.003019634135259908,0.0030258852305993446,1.2506802762646376e-05,2.5208385450011804e-06,0.0004395033644249135,0.000573988302911124,0.003847823833296218,0.003951663186251028,0.0003459713178466594,0.0003082388499828417
118.0,0.0003774429691326964,0.0003478093813537155,0.0030316176858566956,0.0030331823948085584,1.2191761094439277e-05,2.454500688553781e-06,0.00044063942107130537,0.0005743863300498084,0.0038497000760606974,0.003955378106212082,0.00033592787933528376,0.0003069784307103411
119.0,0.0003666468742826484,0.0003422535858762458,0.0030432554550402376,0.0030420219141801745,1.1891325887121867e-05,2.1062269422049336e-06,0.0004417471653986488,0.000574767772724381,0.003851649494721535,0.003959043272780801,0.00032621433258152305,0.00030634822107409085
120.0,0.0003562874571402908,0.0003246077160612375,0.0030545602191662875,0.0030612433080858086,1.1604771658052977e-05,1.9072133728627352e-06,0.0004428279160401553,0.0005750662930783943,0.0038536755923467337,0.003960917317225441,0.00031682405388603246,0.000291969490689117
121.0,0.00034634964238160887,0.00030938317800655935,0.003065544890375194,0.0030865512003204914,1.1331506926812356e-05,1.7745376599679364e-06,0.00044388296722295786,0.000574552174690927,0.003855777499979761,0.003970486553017977,0.0003077507500573752,0.0002809076531265131
122.0,0.0003368208457678689,0.0003035454466391882,0.0030762211634540646,0.0030967340612851673,1.1070996303867932e-05,1.7081998035205367e-06,0.0004449134749125445,0.0005751160464707298,0.003857955484134478,0.003975395554395085,0.0002989882971666241,0.0002767117837062151
123.0,0.000327688598654251,0.00029251677800480803,0.0030866007160875687,0.0031114942343447136,1.0822726877527705e-05,1.7413687317442365e-06,0.00044592057721781054,0.0005756135803940853,0.00386020989195963,0.003979624592743607,0.00029053034759261533,0.0002682868759373954
124.0,0.000318942529698608,0.00027921603778710444,0.0030966933517772403,0.0031275645800690963,1.0586298069695453e-05,1.6086930188494375e-06,0.000446905210719059,0.0005757462561069802,0.0038625410921949072,0.003982526873963181,0.0002823712987571721,0.00025671091998732417
125.0,0.00031057118815422873,0.0002766454458497677,0.0031065099400488924,0.003132656010551434,1.036129503963702e-05,1.6252774829612875e-06,0.00044786839757522337,0.0005761111143174408,0.0038649495257783444,0.003985412570718642,0.00027450470652460554,0.0002557821899970606
126.0,0.0003025610714414739,0.0002735773199890755,0.003116063254015536,0.0031377142721055484,1.0147199938020087e-05,1.5921085547375877e-06,0.00044881135564716344,0.000576210621102112,0.0038674356811041737,0.003987502213196736,0.00026692323626504764,0.00025341061162906605
127.0,0.0002948987575333837,0.00025810401497271956,0.003125366007806067,0.0031551611283512143,9.943496714480009e-06,1.542355162402038e-06,0.0004497352973368142,0.0005765920637766845,0.003870000062676265,0.003989857207100618,0.0002596195858525945,0.00023848459392840116
128.0,0.00028757643313018824,0.0002529960000262698,0.003134427990181353,0.003162939242019672,9.749804807381748e-06,1.4428483777309388e-06,0.00045064112598483996,0.0005769403375230334,0.0038726455492963815,0.003992875579568975,0.0002525872179570004,0.00023455407593389274
129.0,0.00028058616483235684,0.00024976202952445905,0.003143257535262946,0.003169009155884609,9.56589535290942e-06,1.3599260571716894e-06,0.0004515295757736785,0.0005774378714463889,0.003875373275868981,0.003996209056855457,0.0002458203269836268,0.00023243126452757596
130.0,0.000273915358368764,0.0002468431638407735,0.0031518645520253346,0.0031753775901035594,9.391521532814819e-06,1.3101726648361398e-06,0.00045240154135451016,0.0005776866384080665,0.0038781814517486086,0.003999907392352399,0.00023931292042211137,0.00022967824348500888
131.0,0.00026755549930975706,0.00024248144977935697,0.003160258439420723,0.0031832883794849116,9.226391270634288e-06,1.177496951941341e-06,0.0004532578792032137,0.0005780349121544154,0.0038810718179336937,0.004003804741418684,0.0002330587327746036,0.00022571455656227675
132.0,0.00026149649806599215,0.0002428297235257058,0.0031684485400049426,0.003186008231599255,9.070256899409114e-06,1.2272503442768906e-06,0.000454099434764722,0.0005781510034031984,0.0038840444728356566,0.004006988958528159,0.00022705177000926997,0.0002259301545957308
133.0,0.00025573111210194034,0.00024394088262119976,0.003176443771461587,0.003188213965326131,8.922852340977335e-06,1.1940814160531908e-06,0.00045492701984681683,0.0005782836791160932,0.0038871019034103444,0.004010438527063424,0.00022128588599491797,0.00022705789815533658
134.0,0.00025025086112253465,0.00023619593788096587,0.0031842529598168977,0.003197733447726333,8.783951525642047e-06,1.160912487829491e-06,0.0004557414348366927,0.0005787812130394487,0.0038902452557761247,0.004012710598646748,0.0002157552123997696,0.0002194456291279975
135.0,0.0002450482783877865,0.000225465789600599,0.0031918846535916147,0.003211415630618609,8.653336498120492e-06,1.177496951941341e-06,0.0004565434559368589,0.0005790299800011264,0.00389347638791626,0.004015911400220335,0.00021045391817825694,0.00020937885941210463
136.0,0.0002401159302861362,0.00022321030248138743,0.0031993470590849326,0.003217021179488414,8.53082697712917e-06,1.1443280237176412e-06,0.0004573338303798129,0.0005792289935704686,0.003896796819750882,0.00401946047554027,0.0002053764790205342,0.00020762090621624855
137.0,0.00023544640926157843,0.00022269618409392008,0.0032066484631949003,0.00322191359640141,8.416233063377818e-06,1.0779901672702417e-06,0.00045811331212592353,0.0005794280071398108,0.0039002081845824024,0.004024037787635141,0.00020051728999673118,0.00020762090621624855
138.0,0.0002310346927716555,0.00022062312607993884,0.003213795533200304,0.003226988442419636,8.309489869125276e-06,1.1111590954939413e-06,0.000458882532413597,0.0005795440983885938,0.0039037127583855563,0.004027155666888169,0.00019587199436561263,0.0002058131996280569
139.0,0.00022687280169182526,0.00021856665253006946,0.003220796967024513,0.003232776420394672,8.210374744746132e-06,1.1277435596057914e-06,0.00045964227762998575,0.0005796933585656004,0.003907312046346324,0.004031036431490342,0.00019143468530974226,0.00020456936481966817
140.0,0.0002229536763995826,0.00021820179431960877,0.0032276608265512374,0.0032357284550065812,8.118714654436585e-06,1.0779901672702417e-06,0.0004603932853167795,0.0005799089565990545,0.0039110077882676,0.004033839205925244,0.000187199938631281,0.00020438693571443782
141.0,0.00021927309667670782,0.0002142546918609885,0.003234393496430868,0.0032412842504840507,8.034458704799289e-06,9.950678467109923e-07,0.00046113617576989783,0.0005801908924889559,0.003914802768877474,0.004035729834833995,0.0001831637351929272,0.00020037349539937015
142.0,0.0002158258161884014,0.00020718971014934044,0.0032410019661697743,0.0032508203173483644,7.95751199961372e-06,9.453144543754427e-07,0.0004618716115073397,0.0005804064905224099,0.003918699393865515,0.004038416518020115,0.0001793215484678454,0.00019302657779782066
143.0,0.00021260470147650319,0.00020685802086710346,0.003247494337660444,0.00325463474409409,7.88769871739496e-06,8.789765979280432e-07,0.000462600332697416,0.000580738179804647,0.003922699371834363,0.00404223094476584,0.00017566791879288673,0.00019354069618528801
144.0,0.00020960501617660758,0.000206576084977202,0.0032538773903838087,0.0032585652620885984,7.824938147903925e-06,8.292232055924936e-07,0.00046332299345755944,0.0005809206089098773,0.003926805400017976,0.004046061955975677,0.00017219859353277857,0.00019296023994137324
145.0,0.00020682511674270085,0.0002051166521353592,0.0032601562822450465,0.003263922043996726,7.769265117234318e-06,8.292232055924936e-07,0.0004640401486382601,0.0005811527914074432,0.003931021547626008,0.004050191487539529,0.00016891089770448234,0.00019173298959709637
146.0,0.00020425798663197524,0.0002063107335514124,0.0032663389882307873,0.0032662936223647205,7.720513736058821e-06,8.126387414806438e-07,0.00046475252554144134,0.0005812025447997787,0.003935349500404204,0.004053806900715912,0.0001657994155496144,0.0001931758379748273
147.0,0.00020189857256653907,0.0002057136928433858,0.003272432453980836,0.0032698261132205445,7.678591455414782e-06,7.794698132569439e-07,0.000465460788456175,0.0005814181428332328,0.0039397918150035505,0.004056957948897163,0.00016285973277476194,0.0001925787972668007
148.0,0.0001997478936288958,0.00020312651644193724,0.0032784407919743165,0.003274287334066632,7.643616892676637e-06,8.126387414806438e-07,0.00046616546194010037,0.0005816669097949105,0.003944354147543312,0.0040590807603034795,0.00016009080588769763,0.00019017404997058248
149.0,0.00019779874089475454,0.0002043537667862141,0.0032843719536036963,0.0032775544734966666,7.615422536276655e-06,7.960542773687938e-07,0.0004668672598859922,0.0005818161699719172,0.003949037954384444,0.0040637244102547975,0.00015748702398364758,0.00019155056049186602
150.0,0.00019604811828611898,0.0002057136928433858,0.0032902319246879736,0.0032811035488166025,7.593987376380015e-06,8.126387414806438e-07,0.0004675667992445778,0.0005819820146130357,0.00395384684221867,0.004068799256273024,0.00015504511473235575,0.0001930763311901562
151.0,0.00019449463265333857,0.00020400549303986528,0.003296026201167846,0.0032869081112557497,7.579342245915257e-06,7.628853491450941e-07,0.0004682646973698303,0.0005820649369335949,0.003958785531191015,0.0040729785412292096,0.00015276286212105578,0.0001914178847789712
152.0,0.0001931361255296371,0.0002063439024796361,0.0033017605386762633,0.0032890309226620666,7.571492835598471e-06,6.799630285858447e-07,0.0004689615751521284,0.0005821478592541542,0.003963858239358029,0.004077522684395857,0.00015063756245162286,0.00019354069618528801
153.0,0.00019196900265893216,0.00020838379156539364,0.003307441205145118,0.0032911205651401597,7.570397288265424e-06,7.297164209213943e-07,0.00046965806374382296,0.0005822307815747135,0.003969068271547873,0.004081735138280267,0.0001486656132929802,0.0001954644940222626
154.0,0.00019099127256026434,0.00020864914299118323,0.0033130738359975613,0.0032935584813646016,7.576067740840692e-06,7.463008850332442e-07,0.00047035477407912353,0.0005823137038952727,0.0039744198826369495,0.004084521328251057,0.00014684437633929537,0.00019563033866338108
155.0,0.0001902014032788237,0.00020911350798631504,0.0033186638715628223,0.003296261749014833,7.588532077016306e-06,6.633785644739949e-07,0.0004710523092468299,0.000582496133000503,0.003979917584088476,0.0040878713900016515,0.00014517147972634275,0.00019602836580206548
156.0,0.0001895975969692427,0.00020922959923509797,0.0033242178341369878,0.0033008224766455916,7.607803301187158e-06,6.302096362502951e-07,0.00047175140760686267,0.0005825956397851742,0.003985566838713093,0.004092647715665864,0.0001436448552905352,0.00019647614633308544
157.0,0.0001891794312363665,0.00020282799608792394,0.00332974043848252,0.003313509591691157,7.63394883353058e-06,7.794698132569439e-07,0.00047245261897225,0.0005826453931775097,0.003991372488691136,0.00409898298095659,0.0001422626542659751,0.00018964334711900327
158.0,0.00018894659681930383,0.0002060122131973991,0.003335236814074004,0.0033164616263030664,7.667037216817183e-06,6.799630285858447e-07,0.00047315655364982056,0.0005827946533545163,0.0039973399645431285,0.004105268492854981,0.000141023312119837,0.00019345777386472874
159.0,0.0001888992280593066,0.00020659266944131384,0.0033407119233255372,0.003320690664651588,7.707152068296077e-06,7.131319568095445e-07,0.0004738638172426197,0.0005828775756750756,0.004003474968627464,0.004110160909767977,0.000139925531578795,0.00019418749028565015
160.0,0.0001890367352217475,0.000206576084977202,0.003346171521540635,0.0033245216758614254,7.754353725458711e-06,6.965474926976946e-07,0.0004745750879739914,0.0005830102513879704,0.004009783344736374,0.004114108012226597,0.0001389677160247481,0.00019413773689331459
161.0,0.00018935772207490125,0.0002068746053312153,0.0033516222246708378,0.003326661071731854,7.808676538783275e-06,6.799630285858447e-07,0.00047529112214554235,0.0005832092649573126,0.004016271068891282,0.004116744942020382,0.00013814792950073436,0.00019402164564453166
162.0,0.00018986406109187834,0.0002070072810441101,0.003357068159085927,0.0033295965218796512,7.870262728203916e-06,6.799630285858447e-07,0.00047601248427572406,0.0005832921872778718,0.004022944704453529,0.0041198959902016335,0.00013746587416258447,0.0001937065408264065
163.0,0.000190556734240512,0.00020972713315845347,0.003362514380866964,0.00333307925934314,7.939225767259666e-06,6.799630285858447e-07,0.00047673982252430437,0.0005834580319189904,0.00402981093763178,0.004126264424420584,0.0001369208720631256,0.00019637663954841434
164.0,0.00019143706201535734,0.00021052318743582226,0.0033679658654171907,0.003338834068389952,8.015690752599222e-06,6.965474926976946e-07,0.00047747378730540215,0.0005835575387036614,0.00403687671473795,0.004132914794529435,0.00013651246152786986,0.00019718927828989497
165.0,0.00019250501729113257,0.00021433761418154773,0.003373429219731295,0.0033441245124416316,8.099750657541473e-06,6.965474926976946e-07,0.0004782151790241836,0.000583607292095997,0.004044149416046611,0.0041420694187191765,0.00013623952246296067,0.000200721769145719
166.0,0.00019376224163013094,0.00021481856364079138,0.003378909619357711,0.003349182773995746,8.191544589038958e-06,7.131319568095445e-07,0.0004789646837942056,0.0005838228901294511,0.0040516365447820476,0.004147824227765989,0.00013610184107095072,0.0002013188098537456
167.0,0.00019521087350585366,0.00021995974751546485,0.00338441199832879,0.0033516870280766355,8.29122738637991e-06,7.463008850332442e-07,0.00047972297610605305,0.0005838560590576748,0.004059345847940697,0.004155502834649775,0.0001360995019893611,0.00020655950051309016
168.0,0.0001968529719095273,0.00022170111624720908,0.003389941634484082,0.0033541746976934127,8.398954666875744e-06,7.628853491450941e-07,0.00048049076932975114,0.0005839223969141221,0.004067285375723361,0.004159798210854744,0.0001362325892853566,0.00020801893335493295
169.0,0.00019869086563692971,0.0002249019178207961,0.0033955039504461916,0.0033577071885492367,8.514894098398105e-06,8.126387414806438e-07,0.0004812688029494101,0.0005840219036987932,0.0040754636190325315,0.0041666310100688265,0.00013650135832274582,0.0002108051233257237
